Code,Last,Change,Prev,Open,High,Low,Freq,Vol,Val(K),Cap(M)
IMJS,190,2.1505376344086025%,186,186,192,180,344,24158,448188,2061360
TRIM,795,0%,795,780,825,770,272,5597,444829,5651894
LPPF,1615,-0.30864197530864196%,1620,1620,1620,1610,345,2736,442070,3597056
VINS,148,3.4965034965034967%,143,142,156,138,661,29168,433674,229908
DGNS,264,-2.2222222222222223%,270,272,276,256,144,16119,427851,363000
MIKA,1835,-1.3440860215053763%,1860,1855,1855,1835,307,2317,425738,25520229
DRMA,1000,-0.4975124378109453%,1005,995,1005,985,236,4092,406937,4705882
HATM,560,-4.273504273504273%,585,575,575,550,192,7200,403673,5219200
VERN,224,-1.7543859649122806%,228,224,226,222,661,17800,397748,1067505
KAQI,94,0%,94,94,95,92,336,41688,389804,195125
UNTD,81,0%,81,81,81,80,174,47081,378333,540000
PTIS,266,3.90625%,256,260,292,260,634,13425,366961,146344
ASHA,56,0%,56,56,57,55,364,63956,360758,280000
PBID,535,1.9047619047619049%,525,530,535,525,101,6814,360700,4012500
PMUI,103,0%,103,102,107,100,732,34112,355767,597400
LAND,72,0%,72,72,74,71,434,48256,350061,201069
PPRI,175,2.941176470588235%,170,173,176,165,293,20331,348904,188130
WINS,580,2.6548672566371683%,565,575,580,570,162,6059,347063,2623378
RISE,795,-1.8518518518518516%,810,810,815,795,139,4305,346993,12877887
DSFI,87,0%,87,88,89,87,188,39272,344515,161571
SOHO,1590,3.5830618892508146%,1535,1585,1780,1550,349,2037,338460,20179775
MTDL,515,0.9803921568627451%,510,510,515,505,130,6623,337917,6322596
HYGN,193,-1.530612244897959%,196,196,197,192,208,17351,337821,487325
ALII,770,-0.6451612903225806%,775,775,775,750,118,4320,328880,12185866
GDST,112,-0.8849557522123894%,113,113,115,111,242,28981,327884,1035160
AGII,3120,1.2987012987012987%,3080,3130,3130,3090,48,1052,326784,9567979
JAST,91,0%,91,91,93,89,327,35507,325758,98514
APLI,288,-0.6896551724137931%,290,290,308,286,243,10704,315664,392449
HALO,72,0%,72,71,74,71,598,43512,314020,437668
YPAS,1480,7.636363636363637%,1375,1375,1500,1375,312,2151,310622,988640
TLDN,620,0%,620,620,630,615,144,4969,309990,8026849
WEHA,113,1.8018018018018018%,111,113,113,110,272,27543,307612,165043
DOID,246,-1.6%,250,250,252,244,272,12439,306482,1882148
LRNA,220,5.769230769230769%,208,208,222,202,549,13594,292099,77000
DOSS,170,3.0303030303030303%,165,169,172,165,161,16652,282696,293250
WOOD,198,-1%,200,200,202,196,216,13768,273384,1274625
TBLA,625,0.8064516129032258%,620,620,625,620,108,4388,273044,3765858
MORA,5175,2.4752475247524752%,5050,5050,5175,5050,81,531,272655,247231447
KSIX,406,-0.49019607843137253%,408,406,412,404,45,6572,270448,867960
PNIN,710,-2.0689655172413794%,725,725,725,710,45,3798,270420,2888510
KRAS,234,0%,234,234,234,228,228,11444,264636,4527057
MAHA,144,0%,144,144,145,143,351,18120,260331,2399904
OMED,216,0.9345794392523363%,214,216,218,214,227,11941,257429,5844712
TSPC,2740,-0.36363636363636365%,2750,2750,2760,2730,68,938,257157,12357028
KAEF,438,-0.45454545454545453%,440,442,444,434,180,5780,254262,2438166
INAI,175,0.5747126436781609%,174,175,178,174,249,14441,252821,110880
GEMS,7325,-1.0135135135135136%,7400,7475,7475,7250,66,344,252348,43088236
BBSS,88,-2.2222222222222223%,90,90,90,87,367,28044,248757,422401
UCID,510,0%,510,515,520,505,73,4859,248730,2119852
LTLS,1015,-3.3333333333333335%,1050,1050,1080,1005,198,2389,247385,1583400
RUIS,206,0%,206,206,210,202,103,11928,244387,158620
FWCT,91,1.1111111111111112%,90,91,93,90,228,26624,243495,178633
BBRM,122,0.8264462809917356%,121,120,125,120,586,19935,243345,1034498
SMAR,6200,1.2244897959183674%,6125,6125,6600,6125,91,384,241105,17807599
VRNA,91,-2.1505376344086025%,93,95,98,91,781,25694,240651,517549
NPGF,57,0%,57,57,58,56,172,41718,238164,184693
ISSP,438,-0.45454545454545453%,440,446,458,438,147,5310,236370,3147465
FITT,444,-2.631578947368421%,456,452,454,436,120,5259,234133,579097
HOKI,55,0%,55,56,56,54,226,42460,233332,532276
BCIP,62,1.639344262295082%,61,61,63,61,151,36978,230812,88655
BJBR,790,-0.628930817610063%,795,795,795,790,173,2910,230245,8228821
MDLA,204,-0.9708737864077669%,206,208,208,204,163,11088,228986,2858616
ATAP,560,-0.8849557522123894%,565,565,570,545,130,4096,227833,700000
BGTG,121,1.680672268907563%,119,119,122,117,148,19098,226879,2871486
DIVA,138,2.2222222222222223%,135,135,138,134,233,16334,223766,197143
JKON,85,0%,85,86,86,84,201,25595,217954,1386224
KDTN,400,0.5025125628140703%,398,400,400,386,205,5410,213395,500009
JAYA,151,0.6666666666666667%,150,150,154,148,338,14118,212825,120573
BNBA,795,1.2738853503184715%,785,785,800,785,49,2660,211634,2666525
EMMI,340,-0.5847953216374269%,342,340,348,336,285,6188,210950,592571
PEVE,300,-3.225806451612903%,310,310,310,300,101,6895,210815,529688
KLAS,84,1.2048192771084338%,83,83,86,82,239,24163,203101,306131
BRRC,74,4.225352112676056%,71,71,74,71,282,27987,203047,73601
GRIA,168,1.8181818181818181%,165,165,169,164,190,12166,202267,1239121
CITA,3510,0.5730659025787965%,3490,3480,3510,3450,74,579,201709,13900868
ADMF,8725,0.5763688760806917%,8675,8675,8775,8675,44,229,199923,10782382
AGRO,148,-0.6711409395973155%,149,149,150,147,206,13421,198436,3624978
CHEM,70,1.4492753623188406%,69,70,70,68,213,28410,196191,119001
MHKI,130,0.7751937984496124%,129,129,133,129,280,15054,196070,487500
JIHD,432,-1.8181818181818181%,440,448,448,422,132,4515,194192,1006145
TPMA,478,0.42016806722689076%,476,476,482,470,204,4043,192737,1676547
SULI,87,1.1627906976744187%,86,85,88,84,286,22261,190979,549908
SPTO,605,0%,605,605,605,600,149,3147,189242,1633500
SMGA,87,0%,87,86,88,86,225,21556,186263,761250
MPOW,114,1.7857142857142856%,112,112,115,111,173,16428,185666,93138
KICI,274,0%,274,276,282,270,90,6726,182882,75624
ARGO,1175,0.4273504273504274%,1170,1170,1180,1170,174,1523,178941,3729848
GGRP,328,0.6134969325153374%,326,328,328,320,95,5488,177310,3972531
GOTO,50,0%,50,50,50,50,433,35064,175320,57028663
BANK,262,-0.7575757575757576%,264,262,264,258,145,6708,175066,3875812
ANJT,1590,0.9523809523809524%,1575,1575,1615,1565,43,1096,173509,5333138
ASRI,127,0%,127,128,128,125,194,13709,173286,2495475
ELPI,670,0%,670,670,670,655,178,2618,173247,6381361
SOLA,91,2.247191011235955%,89,89,92,88,288,19005,171005,299151
BUAH,494,-0.4032258064516129%,496,498,505,488,107,3388,168134,988000
INDS,260,0.7751937984496124%,258,256,262,252,274,6437,164858,1706249
WEGE,50,0%,50,50,50,50,265,31756,158780,478600
ADMG,252,1.6129032258064515%,248,248,258,246,82,6301,158374,980073
CRSN,130,2.3622047244094486%,127,125,136,124,315,12095,156853,375960
VAST,112,-0.8849557522123894%,113,114,114,111,203,14001,156791,342243
IMAS,900,2.272727272727273%,880,895,910,880,35,1735,155805,3594862
CSIS,210,3.9603960396039604%,202,210,214,206,129,7170,151109,384259
NICK,2570,4.8979591836734695%,2450,2500,2770,2500,91,568,150104,1673456
ACRO,65,1.5625%,64,65,65,64,202,23261,150084,225507
CARE,396,-1.4925373134328357%,402,402,402,394,127,3573,142300,13167000
NOBU,515,-0.9615384615384616%,520,525,525,510,60,2778,142249,3812885
NICE,354,-0.5617977528089888%,356,356,360,352,138,3914,138844,2153035
BELI,288,-0.6896551724137931%,290,296,298,286,213,4785,138711,39519068
OBMD,197,2.604166666666667%,192,202,204,192,172,6821,135150,158781
MAIN,660,-1.4925373134328357%,670,670,670,660,154,2002,133285,1477575
DAAZ,1635,-1.2084592145015105%,1655,1655,1685,1620,62,810,132519,3265095
SUNI,670,-2.18978102189781%,685,685,685,670,80,1943,132101,1675000
KOBX,180,0.5586592178770949%,179,179,182,177,113,7347,131766,409050
BMAS,540,4.854368932038835%,515,525,560,520,135,2423,131599,9677683
SMBR,171,0%,171,175,175,170,188,7658,130660,1698463
BESS,895,0.5617977528089888%,890,905,940,880,91,1438,128730,3079208
ITMA,1465,-2.0066889632107023%,1495,1485,1630,1460,166,844,127974,1463613
HGII,140,-2.7777777777777777%,144,144,144,140,154,8788,123890,910000
CGAS,147,0.684931506849315%,146,146,148,146,177,8410,123350,260410
ISEA,88,1.1494252873563218%,87,87,89,86,184,13756,120605,122321
PSDN,138,1.4705882352941175%,136,136,139,134,176,8840,120525,198720
DCII,199325,0%,199325,199350,199350,199325,5,6,119600,475140152
TIFA,324,2.5316455696202533%,316,316,380,316,233,3488,118030,1150917
ZYRX,130,3.1746031746031744%,126,128,131,126,587,9142,117792,173333
VICO,174,5.454545454545454%,165,165,175,164,305,6813,115140,2647771
NATO,1015,-1.932367149758454%,1035,1015,1050,1015,68,1062,108816,8121128
SCNP,157,1.2903225806451613%,155,155,166,154,272,6755,107206,392500
INCI,805,3.870967741935484%,775,775,815,765,80,1325,106064,167164
PRDA,2790,-0.7117437722419928%,2810,2800,2800,2780,76,376,104860,2615625
BACA,119,0.847457627118644%,118,118,120,116,74,8777,103474,2350666
BUKK,925,-3.6458333333333335%,960,960,960,900,81,1098,101357,2442418
CRAB,214,-0.9259259259259258%,216,218,218,212,72,4732,101050,417300
DLTA,1790,0%,1790,1790,1795,1785,32,556,99532,1433180
BOLA,185,-0.5376344086021506%,186,186,190,182,118,5310,98712,1110000
OPMS,117,0.8620689655172413%,116,115,119,114,227,8513,98602,117000
CBUT,1030,4.040404040404041%,990,990,1040,955,167,988,97796,3218750
SILO,2020,0.4975124378109453%,2010,2010,2020,2010,109,474,95543,26272373
PZZA,188,1.0752688172043012%,186,192,193,185,250,5063,95118,568113
CLAY,2670,1.520912547528517%,2630,2500,2730,2500,63,364,94728,6861900
MCAS,268,1.5151515151515151%,264,266,272,264,73,3500,93038,232606
OKAS,117,-1.680672268907563%,119,120,120,116,141,7615,89557,277694
PRIM,121,1.680672268907563%,119,121,121,118,82,7452,89170,410606
PJHB,179,0%,179,179,182,178,162,4942,88965,343864
HELI,204,0.9900990099009901%,202,206,208,200,56,4345,88554,169904
BABY,206,-0.9615384615384616%,208,208,210,202,149,4304,88319,588094
SICO,114,0%,114,115,116,114,116,7606,86874,103749
RALS,390,-0.5102040816326531%,392,392,392,388,144,2155,83999,2767440
PEHA,294,2.083333333333333%,288,288,302,288,116,2797,83217,246960
SDRA,212,-1.8518518518518516%,216,214,214,210,71,3850,81534,3083597
NAIK,92,0%,92,92,93,91,149,8855,81405,306307
BMHS,202,0%,202,202,204,199,82,4032,80970,1737890
PANS,1640,0%,1640,1640,1660,1635,55,488,80267,1180800
GTRA,238,-2.459016393442623%,244,244,256,238,98,3266,79999,450861
ASLC,66,0%,66,66,67,65,127,12062,79604,841259
UNIC,14950,0%,14950,14950,15075,14900,11,53,79298,5730804
CITY,185,3.932584269662921%,178,182,190,178,156,4322,78715,999960
BOBA,214,2.8846153846153846%,208,208,218,208,132,3693,78434,247331
CEKA,2190,0.9216589861751152%,2170,2200,2350,2180,63,341,76501,1303050
SBMA,110,0.9174311926605505%,109,113,114,109,131,6891,76369,102292
PTSP,1250,0.4016064257028112%,1245,1255,1305,1190,88,604,75656,276010
WINE,131,1.550387596899225%,129,129,134,129,181,5662,74699,355010
CARS,113,0%,113,113,114,111,93,6602,74086,1695000
BISI,725,0.6944444444444444%,720,715,725,715,53,1029,73722,2175000
MMLP,302,0.6666666666666667%,300,304,306,302,62,2388,72447,2080519
PTPS,162,-1.2195121951219512%,164,164,164,162,131,4439,72326,351137
BPTR,74,-1.3333333333333335%,75,75,75,74,67,9651,71692,261516
SKBM,535,0.9433962264150944%,530,530,545,530,47,1309,70457,925605
TOTO,242,0%,242,242,244,240,89,2899,70044,2497440
DYAN,86,0%,86,85,87,85,96,8082,69536,367475
IPCM,290,-0.684931506849315%,292,292,292,290,166,2394,69501,1532595
SMMT,2750,1.1029411764705883%,2720,2780,2780,2680,56,256,69234,9418750
HDFA,102,0.9900990099009901%,101,103,104,101,113,6761,69043,667329
PSSI,356,-0.5586592178770949%,358,358,364,356,49,1919,69004,1928474
UFOE,147,3.5211267605633805%,142,145,151,143,294,4610,67855,426044
NIRO,180,-1.639344262295082%,183,183,191,177,126,3614,66642,3995797
ESTA,176,0%,176,179,179,175,113,3751,66164,426862
GUNA,220,0%,220,220,220,216,35,3022,65819,550000
SOTS,595,-0.8333333333333334%,600,600,600,580,86,1094,64215,595002
PAMG,56,0%,56,56,56,55,195,11524,63585,175000
ENAK,224,-1.7543859649122806%,228,236,236,222,131,2791,63487,485333
TNCA,183,-0.5434782608695652%,184,186,186,182,95,3441,63269,77160
TBIG,1460,1.3888888888888888%,1440,1440,1470,1440,35,435,63120,33079219
BBLD,675,2.272727272727273%,660,655,735,655,88,929,63099,1110912
KOPI,199,-0.5%,200,200,204,198,127,3116,62115,138756
SHID,765,-4.375%,800,795,795,735,93,796,60707,856285
LABS,168,1.2048192771084338%,166,166,168,165,93,3626,60445,663600
LPLI,232,0%,232,232,234,226,210,2593,59749,271540
AMAR,230,1.7699115044247788%,226,228,232,228,28,2602,59510,4185375
POLU,15925,-2.7480916030534353%,16375,16350,16375,15925,25,37,59378,11943750
INTD,284,-2.73972602739726%,292,290,300,276,156,2086,59239,168079
LPCK,600,2.564102564102564%,585,585,600,585,47,995,59080,3080811
AIMS,500,2.880658436213992%,486,498,505,488,62,1176,57701,110000
ITIC,218,-0.9090909090909091%,220,220,224,214,253,2637,57372,205077
MCOR,70,1.4492753623188406%,69,69,70,69,62,8305,57334,2627837
CBPE,500,1.214574898785425%,494,505,515,490,33,1088,55060,678125
TIRA,396,-0.5025125628140703%,398,396,400,390,70,1383,54420,232848
PMJS,144,1.4084507042253522%,142,142,145,141,46,3813,54313,1980806
LINK,1655,0%,1655,1655,1765,1620,90,321,53892,4738589
YULE,3470,-0.8571428571428572%,3500,3500,3500,3470,4,151,52823,6193950
SKRN,418,0%,418,434,438,412,147,1246,52709,3135000
AGRS,60,0%,60,60,61,59,85,8735,52409,2842023
SURI,85,0%,85,85,85,84,133,6216,52373,538422
MEGA,1935,-0.5141388174807198%,1945,1945,1955,1900,46,265,50869,44983000
PICO,178,1.1363636363636365%,176,177,180,174,121,2863,50850,101171
CMNP,1405,0.7168458781362007%,1395,1400,1425,1365,42,362,50119,9408378
SGRO,4760,-1.4492753623188406%,4830,4750,4810,4700,19,105,49591,8656641
LPPS,81,0%,81,81,82,80,78,6111,49339,209648
SFAN,2040,0.49261083743842365%,2030,2030,2040,2030,16,241,49055,2774265
DNAR,132,2.3255813953488373%,129,129,135,129,72,3681,48592,2207290
MPXL,169,-1.1695906432748537%,171,173,173,167,105,2754,46165,338002
BTPN,2300,-0.8620689655172413%,2320,2300,2300,2280,14,200,45942,24233268
GMTD,1300,-2.6217228464419478%,1335,1465,1465,1265,67,329,45889,1319994
SAME,300,2.0408163265306123%,294,296,304,294,66,1519,45449,5149390
AISA,116,0%,116,117,117,115,104,3919,45378,1080169
TYRE,110,-0.9009009009009009%,111,112,112,109,76,3945,43268,382864
BOAT,137,0.7352941176470588%,136,136,138,136,58,3153,43120,479730
TFAS,184,-1.0752688172043012%,186,189,189,183,84,2343,42994,306667
RICY,78,-1.2658227848101267%,79,78,80,78,77,5465,42830,50054
ARII,298,0.6756756756756757%,296,298,308,292,70,1398,41586,1117500
TRGU,169,0%,169,170,174,163,34,2499,41338,1342775
OBAT,238,0%,238,238,240,234,68,1735,41073,161930
BRNA,640,0.7874015748031495%,635,645,645,630,53,641,40855,626630
GWSA,160,-1.8404907975460123%,163,163,163,157,141,2541,40353,1248122
BNLI,2110,-0.4716981132075472%,2120,2120,2150,2110,18,189,40062,75579242
IRRA,374,1.0810810810810811%,370,368,382,368,77,1077,40013,598400
ROTI,590,0.8547008547008548%,585,590,590,585,60,672,39416,3650028
ASRM,288,-0.6896551724137931%,290,290,290,286,46,1361,39332,368062
MBAP,1675,0%,1675,1675,1730,1675,66,230,39164,2055681
PSGO,196,1.0309278350515463%,194,197,197,192,58,2026,39082,3694600
PDPP,340,1.1904761904761905%,336,350,350,334,86,1136,38907,1040856
RAAM,181,3.428571428571429%,175,175,181,175,106,2081,37112,1233265
HAIS,184,0.546448087431694%,183,185,185,182,54,2030,37100,483230
DMMX,187,0.5376344086021506%,186,185,187,184,62,1995,36792,1438462
GOOD,312,1.9607843137254901%,306,306,318,306,74,1173,36520,11512145
GEMA,93,2.197802197802198%,91,92,93,91,82,3948,36195,148800
BTON,366,1.1049723756906076%,362,362,378,362,53,983,35938,263520
BSBK,50,0%,50,50,50,50,54,7151,35755,1254594
INOV,138,0%,138,138,139,137,64,2593,35635,249535
JSPT,1480,-0.33670033670033667%,1485,1485,1500,1415,38,247,35615,3431729
MAXI,50,0%,50,50,50,50,7,7106,35530,480505
SAMF,314,-1.257861635220126%,318,318,322,292,71,1122,35250,3218500
WOMF,280,-2.7777777777777777%,288,288,288,276,67,1226,34186,974815
MKTR,123,0%,123,123,124,122,74,2778,34177,1483433
ATIC,458,-1.293103448275862%,464,462,462,454,27,707,32463,1325544
BVIC,94,0%,94,94,95,93,106,3411,32042,1714115
KONI,2030,-1.932367149758454%,2070,2140,2170,2020,59,156,31934,633360
SMDM,535,1.9047619047619049%,525,545,555,520,54,586,31704,2553094
SHIP,2690,-1.1029411764705883%,2720,2700,2720,2610,33,118,31297,7316235
CAMP,172,0.5847953216374269%,171,169,172,169,70,1821,31219,1012220
MYOH,1075,-0.9216589861751152%,1085,1090,1090,1070,33,288,31153,2371786
TCID,2700,2.272727272727273%,2640,2640,2700,2560,7,113,30437,1085760
MTMH,930,0%,930,930,930,930,2,327,30411,1923730
UNIQ,120,0%,120,123,123,120,93,2461,29681,376678
NELY,204,-1.9230769230769231%,208,210,212,204,67,1433,29657,479400
CHEK,128,0%,128,129,129,128,29,2265,29109,526506
IPOL,118,0.8547008547008548%,117,117,118,115,45,2438,28581,760319
INDR,2940,-0.3389830508474576%,2950,2950,2950,2930,7,90,26545,1923794
SMKL,155,-1.2738853503184715%,157,157,157,152,46,1729,26460,529803
CPRO,50,0%,50,50,50,50,75,5195,25975,2978619
TALF,695,-1.4184397163120568%,705,705,705,685,52,359,24894,940637
CSAP,296,1.36986301369863%,292,292,296,290,17,828,24146,1682220
BLOG,366,0.5494505494505495%,364,364,368,364,35,657,24124,1236892
MTWI,270,2.272727272727273%,264,254,284,254,64,910,24027,789611
BAYU,1335,-0.3731343283582089%,1340,1345,1345,1330,26,173,23086,471550
AXIO,115,0.8771929824561403%,114,116,116,114,61,1790,20557,671615
CSRA,750,-0.6622516556291391%,755,750,755,740,57,274,20436,1537500
PORT,965,0%,965,965,990,935,50,213,20177,2715454
MLBI,6825,-0.7272727272727273%,6875,6900,6900,6825,14,29,19943,14380275
DNET,9850,0%,9850,9875,9875,9850,4,20,19705,139712400
AWAN,164,3.1446540880503147%,159,161,165,161,51,1116,18167,563340
AMFG,3310,0%,3310,3330,3330,3260,6,55,17994,1436540
TBMS,1220,0%,1220,1220,1230,1210,15,147,17976,896310
MERK,3910,0%,3910,3910,3910,3870,16,46,17947,1751680
IKPM,183,-0.5434782608695652%,184,187,187,180,104,981,17904,308293
TRIS,171,-0.5813953488372093%,172,172,172,171,50,1032,17684,537187
SSTM,436,-2.6785714285714284%,448,436,444,430,78,403,17498,510516
ALDO,940,-1.5706806282722512%,955,955,955,940,17,183,17248,2538671
ATLA,50,0%,50,50,50,50,27,3414,17070,309979
EAST,90,0%,90,90,90,89,98,1887,16880,371376
PTPW,1175,-0.423728813559322%,1180,1175,1175,1175,23,137,16098,1031870
ABDA,4970,0.20161290322580644%,4960,4960,4970,4950,7,32,15863,3085409
MTLA,525,-0.9433962264150944%,530,525,525,515,15,300,15505,4018941
BCIC,130,-1.5151515151515151%,132,132,132,128,33,1193,15375,2330389
MDKI,196,1.0309278350515463%,194,196,196,192,42,784,15232,495909
MASB,3180,-4.790419161676647%,3340,3230,3270,3110,27,48,15232,4413004
BUDI,228,2.7027027027027026%,222,222,228,222,38,672,15137,1025771
BINA,4100,0.49019607843137253%,4080,4080,4100,4080,6,37,15134,24900815
CASS,1835,-0.8108108108108109%,1850,1850,1850,1835,19,81,14919,3829553
CASA,1810,-5.483028720626632%,1915,1850,1850,1805,20,82,14869,98602048
YUPI,1300,0.3861003861003861%,1295,1310,1315,1295,21,112,14627,11107835
REAL,50,0%,50,50,50,50,46,2923,14615,331681
DMND,620,0.8130081300813009%,615,620,625,620,18,222,13839,5870383
GLVA,328,-0.6060606060606061%,330,330,330,322,16,419,13779,492000
AMOR,368,1.098901098901099%,364,368,370,364,35,373,13694,817778
PDES,372,0%,372,378,378,370,22,349,12929,265980
SPMA,170,-0.5847953216374269%,171,171,171,169,41,749,12739,906170
MRAT,386,-1.530612244897959%,392,392,392,384,21,327,12645,165208
WMUU,50,0%,50,50,50,50,50,2485,12425,647059
DEPO,242,0.8333333333333334%,240,240,242,238,40,500,12007,1643180
MCOL,3710,2.7700831024930745%,3610,3730,3730,3620,13,30,11054,13191128
KINO,1395,0%,1395,1395,1405,1395,10,77,10745,1992857
PSAT,870,0%,870,875,890,865,15,123,10718,1289647
PNBS,50,0%,50,50,50,50,14,2142,10710,1921275
ASBI,406,1.5%,400,402,420,400,50,254,10407,141445
NETV,50,0%,50,50,50,50,64,2005,10025,2068026
RSGK,1015,-1.4563106796116505%,1030,1030,1030,1005,15,96,9845,943620
SIPD,920,0%,920,905,935,890,17,107,9730,1691974
POLI,905,1.1173184357541899%,895,885,915,835,22,107,9634,1819526
CLPI,1605,0%,1605,1605,1610,1605,20,59,9492,491673
DVLA,1595,0.3144654088050315%,1590,1590,1595,1585,9,56,8906,1786400
CTBN,3040,-0.32786885245901637%,3050,3050,3050,3020,19,29,8806,2433129
SATU,240,-0.8264462809917356%,242,242,242,236,21,368,8787,330000
TRUS,458,1.7777777777777777%,450,450,468,450,26,194,8774,366400
AMAN,228,0.8849557522123894%,226,226,234,224,30,371,8480,883158
SRAJ,13750,-1.7857142857142856%,14000,13750,13750,13725,6,6,8248,168285700
BKSW,54,0%,54,54,54,53,199,1512,8036,1879549
MDLN,50,0%,50,50,50,50,18,1578,7890,626653
JRPT,1120,0.9009009009009009%,1110,1115,1120,1115,10,70,7807,14460005
CINT,183,0%,183,183,184,181,30,421,7686,183000
HERO,334,-0.5952380952380952%,336,336,336,330,12,228,7612,1397334
ROCK,2050,3.015075376884422%,1990,1990,2070,1990,15,37,7398,2942129
ERTX,181,0.5555555555555556%,180,181,182,176,35,406,7321,232864
SKLT,208,-2.803738317757009%,214,218,218,208,34,346,7293,1436740
AKPI,530,0.9523809523809524%,525,540,555,525,19,134,7135,324491
SDPC,196,0%,196,196,196,194,17,360,7042,249704
IDPR,274,-3.5211267605633805%,284,284,288,274,46,249,6993,548822
BINO,117,-0.847457627118644%,118,120,120,117,30,542,6373,266212
STAR,376,1.6216216216216217%,370,370,378,370,25,167,6212,1804800
BOLT,790,-0.628930817610063%,795,795,795,785,15,78,6166,1851563
AMIN,238,0.847457627118644%,236,236,238,232,18,256,6076,257040
SMMA,19975,-0.125%,20000,19750,19975,19750,3,3,5970,127194103
RONY,1330,-3.6231884057971016%,1380,1390,1390,1320,14,43,5849,1662500
PALM,292,-0.6802721088435374%,294,294,296,290,25,195,5721,4593999
BPII,472,0%,472,472,482,470,16,118,5662,4665320
HDIT,50,0%,50,50,50,50,20,1087,5435,76234
RANC,530,-1.8518518518518516%,540,540,550,525,21,101,5385,829178
KMDS,525,0%,525,525,525,520,15,103,5364,420000
GHON,1690,0.2967359050445104%,1685,1685,1695,1650,24,31,5173,929500
BABP,50,0%,50,50,50,50,11,1022,5110,2200717
GOLD,278,2.2058823529411766%,272,274,280,274,15,179,5008,355083
MAYA,197,0%,197,197,199,196,46,240,4720,5103517
LMPI,159,0%,159,159,162,158,17,289,4593,160354
GDYR,1140,1.3333333333333335%,1125,1125,1150,1125,10,40,4553,467400
BPFI,252,0.8%,250,248,252,246,21,175,4367,673847
BOGA,1580,1.935483870967742%,1550,1620,1650,1555,12,26,4207,6009571
ZONE,705,-0.7042253521126761%,710,710,720,695,18,59,4145,613471
PUDP,276,1.4705882352941175%,272,274,276,274,10,147,4054,181917
PJAA,464,-1.276595744680851%,470,470,470,464,17,82,3847,742400
PNSE,492,-0.8064516129032258%,496,486,494,478,30,78,3784,392524
BALI,1315,-1.1278195488721803%,1330,1325,1325,1305,9,25,3309,5173989
AMAG,388,0%,388,388,390,386,14,85,3297,1940602
BRAM,4590,-1.7130620985010707%,4670,4640,4640,4590,5,7,3218,2065762
BBSI,4580,0%,4580,4550,4580,4550,5,7,3191,16661930
LION,374,2.185792349726776%,366,366,374,366,17,82,3047,194540
BATR,92,1.098901098901099%,91,92,92,91,32,329,3024,278303
LPIN,434,0.9302325581395349%,430,430,434,430,22,70,3022,184450
KEJU,600,0%,600,595,600,590,9,50,2969,3375000
STTP,9300,-1.8469656992084433%,9475,9625,9625,9300,3,3,2838,12183000
DAYA,1050,-3.225806451612903%,1085,1095,1095,1035,7,27,2813,2541574
TRST,464,-1.694915254237288%,472,472,474,458,13,60,2772,1302912
APII,190,1.0638297872340425%,188,188,192,188,16,140,2661,204394
RELI,550,0.9174311926605505%,545,545,550,530,15,49,2641,990000
ASDM,520,0%,520,520,520,520,1,50,2600,199680
IGAR,468,0%,468,476,476,468,10,54,2529,434201
PGLI,210,2.941176470588235%,204,210,210,204,8,110,2307,102480
PRAY,730,0%,730,730,730,730,2,30,2190,10190378
CAKK,160,0%,160,160,160,158,21,132,2103,192528
PANR,424,0%,424,420,424,420,6,48,2018,588300
INPP,740,-1.3333333333333335%,750,750,750,730,12,24,1772,8274659
KMTR,256,0%,256,256,256,252,6,62,1587,2103134
TGKA,4970,-0.6%,5000,5000,5000,4970,3,3,1494,4564909
FAPA,7450,0.6756756756756757%,7400,7400,7450,7400,2,2,1485,27039118
OMRE,985,4.787234042553192%,940,940,985,900,9,12,1153,2901033
KDSI,468,0%,468,468,468,466,4,18,841,758160
DADA,50,0%,50,50,50,50,17,89,445,371577
BCAP,50,0%,50,50,50,50,9,86,430,2130943
BBMD,1995,-0.25%,2000,1995,1995,1995,1,1,200,8078132
MICE,535,-1.834862385321101%,545,545,545,535,3,3,163,321000
FMII,252,0%,252,252,252,252,1,1,25,1612800
RDTX,13100,0%,13100,13100,13100,13100,0,0,0,3521280
LCKM,109,0%,109,109,109,109,0,0,0,109000
LPGI,645,0%,645,645,645,645,0,0,0,1935000
ADCP,50,0%,50,50,50,50,0,0,0,1111111
GRPH,137,0%,137,137,137,137,0,0,0,137000
NFCX,1700,0%,1700,1700,1700,1700,0,0,0,1133335
SURE,3020,0%,3020,3020,3020,3020,0,0,0,4522682
ADHI,133,0%,133,133,133,133,0,0,0,1118212
LIFE,12725,0%,12725,12725,12725,12725,0,0,0,26722500
BHAT,1770,0%,1770,1770,1770,1770,0,0,0,8850000
MPRO,12100,0%,12100,12100,12100,12100,0,0,0,120304250
GOTOM,68,0%,68,68,68,68,0,0,0,3438878
ARTA,2240,0%,2240,2240,2240,2240,0,0,0,1000550
INDX,60,0%,60,60,60,60,0,0,0,26275
JMAS,228,0%,228,228,228,228,0,0,0,228000
MREI,920,0%,920,920,920,920,0,0,0,476368
TRUE,50,0%,50,50,50,50,0,0,0,378555
TRUK,1075,0%,1075,1075,1075,1075,0,0,0,467625
META,238,0%,238,238,238,238,0,0,0,4215149
TAYS,50,0%,50,50,50,50,0,0,0,54946

