Code,Last,Change,Prev,Open,High,Low,Freq,Vol,Val(K),Cap(M)
ZATA,67,0%,67,67,68,65,2227,394593,2614843,569232
MLPL,89,0%,89,89,91,88,523,124274,1106338,1395727
WEGE,50,0%,50,50,50,50,299,33364,166820,478600
FPNI,520,0%,520,530,530,505,631,25116,1296452,2894535
TMAS,145,0%,145,145,151,145,555,55516,817644,8272468
IDPR,284,0%,284,284,298,274,77,372,10510,568852
JPFA,2270,0%,2270,2270,2320,2220,3341,135102,30755570,26619326
BUMI,208,0%,208,210,212,204,30414,27515512,574478147,77237762
GOTO,50,0%,50,50,50,50,630,46533,232665,57028663
ROTI,585,0%,585,590,590,585,132,2822,165896,3619096
OBAT,238,0%,238,238,240,234,86,1966,46571,161930
MDLA,206,0%,206,208,208,204,241,14264,294200,2886642
MDLN,50,0%,50,50,50,50,25,1672,8360,626653
PIPA,190,0%,190,190,196,188,8365,1323612,25400000,650958
DSFI,87,0%,87,88,89,86,449,67747,593212,161571
ARNA,505,0%,505,510,510,498,317,34768,1740138,3707423
LAND,72,0%,72,72,74,71,651,111206,803893,201069
PRDA,2810,0%,2810,2800,2810,2780,189,3143,877515,2634375
SFAN,2030,0%,2030,2030,2040,2030,42,515,104946,2760666
BMHS,202,0%,202,202,204,199,171,8906,178627,1737890
PZZA,186,0%,186,192,193,184,331,9980,186216,562069
MICE,545,0%,545,545,545,535,6,12,649,327000
PNBS,50,0%,50,50,50,50,19,2202,11010,1921275
PALM,294,0%,294,294,296,290,54,608,17728,4625465
GGRP,326,0%,326,328,328,320,142,7436,240871,3948309
PANS,1640,0%,1640,1640,1660,1635,100,1446,238021,1180800
CYBR,525,0%,525,520,530,515,1278,274908,14381513,7080181
CPRO,50,0%,50,50,50,50,107,8192,40960,2978619
FUTR,302,0%,302,304,312,296,2581,226455,6880549,2003937
EAST,90,0%,90,90,90,89,159,3172,28353,371376
ASBI,400,0%,400,402,420,398,75,393,16001,139355
MEDS,82,0%,82,83,86,81,4478,531347,4410775,128125
ASDM,520,0%,520,520,525,515,7,62,3225,199680
BEER,77,0%,77,77,82,76,1300,189555,1490537,308000
INAI,174,0%,174,175,178,172,401,21238,370790,110246
CLPI,1605,0%,1605,1605,1610,1600,68,171,27446,491673
ABDA,4960,0%,4960,4960,4970,4950,11,39,19335,3079201
PJHB,179,0%,179,179,182,178,241,9004,162052,343864
INDO,186,0%,186,186,187,184,838,169340,3135830,833418
BINO,118,0%,118,120,120,117,40,967,11380,268487
INDX,60,0%,60,60,60,60,0,0,0,26275
BVIC,94,0%,94,94,95,93,156,7393,69171,1714115
HOKI,55,0%,55,56,56,54,506,70621,387950,532276
JMAS,228,0%,228,228,228,228,0,0,0,228000
BIRD,1605,0%,1605,1610,1615,1600,740,11097,1780852,4015871
BABP,50,0%,50,50,50,50,16,2331,11655,2200717
HOPE,206,0%,206,208,208,199,907,167204,3399816,438854
GPSO,288,0%,288,290,292,282,973,274798,7878787,211224
MREI,920,0%,920,920,920,920,0,0,0,476368
ASLC,66,0%,66,66,67,65,201,22461,148048,841259
IRRA,370,0%,370,368,382,368,120,2971,110288,592000
BNBA,785,0%,785,785,800,785,87,4409,349169,2632984
TRUE,50,0%,50,50,50,50,0,0,0,378555
MAHA,144,0%,144,144,145,142,475,24319,349033,2399904
TRUK,1075,0%,1075,1075,1075,1075,0,0,0,467625
BAIK,236,0%,236,236,254,230,3021,245474,5998425,266089
DCII,199325,0%,199325,199350,199350,199325,6,7,139533,475140152
INPP,750,0%,750,750,750,730,44,380,28038,8386479
PSDN,136,0%,136,136,139,134,289,13445,183262,195840
INOV,138,0%,138,138,139,137,115,5801,79671,249535
TFAS,186,0%,186,189,189,183,101,2574,47245,310000
PWON,270,0%,270,272,276,270,1398,260447,7106746,13003093
META,238,0%,238,238,238,238,0,0,0,4215149
BANK,264,0%,264,262,264,258,299,20251,528743,3905398
SGER,685,0%,685,680,695,675,1062,220273,15123951,10677033
TAYS,50,0%,50,50,50,50,0,0,0,54946
BNII,192,0%,192,192,194,191,258,35624,683525,14468627
ESIP,123,0%,123,125,125,121,1381,121978,1496629,136524
FISH,720,0%,720,760,820,700,1309,15871,1216520,3456000
BJBR,795,0%,795,795,795,790,347,9937,787187,8280902
GHON,1685,0%,1685,1685,1695,1650,33,70,11693,926750
PBID,525,0%,525,530,535,515,415,20899,1095460,3937500
SKRN,418,0%,418,434,438,410,198,2058,86419,3135000
GULA,830,0%,830,835,835,815,790,112424,9261896,888401
GUNA,220,0%,220,220,220,214,67,5132,111218,550000
ESTI,168,0%,168,168,175,165,1201,69569,1178770,338555
DYAN,86,0%,86,85,87,85,203,23768,203738,367475
MAXI,50,0%,50,50,50,50,13,8230,41150,480505
MAYA,197,0%,197,197,199,196,77,773,15188,5103517
GDST,113,0%,113,113,115,111,359,45826,518789,1044403
BBMD,1995,-0.25%,2000,1995,1995,1995,1,1,200,8078132
TEBE,1680,-0.2967359050445104%,1685,1710,1775,1670,3233,98699,16990531,2158800
CTBN,3040,-0.32786885245901637%,3050,3050,3060,3020,35,52,15822,2433129
SURE,3010,-0.33112582781456956%,3020,3010,3010,3010,2,4,1204,4507706
MYOR,1495,-0.33333333333333337%,1500,1500,1510,1490,3137,113324,16962115,33426256
INDR,2940,-0.3389830508474576%,2950,2950,2950,2860,21,179,52420,1923794
MSTI,1350,-0.36900369003690037%,1355,1355,1370,1335,510,8183,1105531,4238212
BAYU,1335,-0.3731343283582089%,1340,1345,1345,1330,28,184,24549,471550
NISP,1280,-0.38910505836575876%,1285,1280,1285,1260,448,26568,3376378,29076193
PJAA,468,-0.425531914893617%,470,470,470,464,35,299,13924,748800
MKAP,1130,-0.4405286343612335%,1135,1135,1135,1120,346,20856,2346651,3672500
IPCC,1120,-0.4444444444444444%,1125,1125,1125,1110,432,6324,706932,2036591
ISSP,438,-0.45454545454545453%,440,446,458,430,260,8444,373039,3147465
FAST,432,-0.4608294930875576%,434,434,452,426,1822,78477,3453530,1954200
BNLI,2110,-0.4716981132075472%,2120,2120,2150,2100,47,376,79602,75579242
MPMX,1020,-0.4878048780487805%,1025,1030,1035,1015,904,25655,2621225,4474703
KSIX,406,-0.49019607843137253%,408,406,412,404,58,7965,327587,867960
BINA,4060,-0.49019607843137253%,4080,4080,4100,4030,53,2168,878769,24657880
DRMA,1000,-0.4975124378109453%,1005,995,1015,985,385,9318,928509,4705882
RANS,198,-0.5025125628140703%,199,199,202,197,2553,203293,4032049,2496632
TIRA,396,-0.5025125628140703%,398,396,400,388,132,8888,348106,232848
RALS,390,-0.5102040816326531%,392,392,392,388,290,5385,209750,2767440
WIFI,1940,-0.5128205128205128%,1950,1945,1970,1935,2123,73273,14287733,10298585
NCKL,915,-0.5434782608695652%,920,920,945,910,4622,340515,31535333,57735219
TNCA,183,-0.5434782608695652%,184,186,186,181,189,7442,136287,77160
PNBN,895,-0.5555555555555556%,900,905,905,890,235,19948,1786595,21334693
ESTA,175,-0.5681818181818182%,176,179,179,170,269,13835,239491,424437
TRIS,171,-0.5813953488372093%,172,172,172,170,82,1592,27231,537187
CAMP,170,-0.5847953216374269%,171,169,191,169,3884,195137,3509746,1000450
EMMI,340,-0.5847953216374269%,342,340,348,336,435,9621,327742,592571
PURI,166,-0.5988023952095809%,167,169,170,163,875,54968,909670,166000
TGKA,4970,-0.6%,5000,5000,5000,4970,3,3,1494,4564909
CAKK,159,-0.625%,160,160,160,158,30,296,4715,191325
GTSI,158,-0.628930817610063%,159,159,161,157,929,81562,1298571,2499425
MEDC,1565,-0.6349206349206349%,1575,1585,1600,1555,6444,281927,44538815,39338202
INPC,156,-0.6369426751592357%,157,156,161,154,510,56414,885293,3123304
PEVE,308,-0.6451612903225806%,310,310,310,300,163,12422,378884,543813
MSIN,298,-0.6666666666666667%,300,302,304,294,8916,358679,10691618,18081501
PBSA,745,-0.6666666666666667%,750,750,780,725,731,23664,1757576,2235000
AGRO,148,-0.6711409395973155%,149,149,150,146,412,23320,344089,3624978
IPCM,290,-0.684931506849315%,292,292,292,290,228,3753,109004,1532595
ELSA,720,-0.6896551724137931%,725,725,730,710,1611,129565,9279263,5254920
BELI,288,-0.6896551724137931%,290,296,298,286,317,7598,219981,39519068
HGII,143,-0.6944444444444444%,144,144,144,140,285,19566,276478,929500
BUVA,705,-0.7042253521126761%,710,720,725,705,3793,223353,15847576,17355024
ZONE,705,-0.7042253521126761%,710,710,720,695,37,157,11008,613471
TALF,700,-0.7092198581560284%,705,705,705,685,88,689,47738,947405
COCO,139,-0.7142857142857143%,140,142,151,137,55980,17470114,252324993,1979057
DPUM,138,-0.7194244604316548%,139,140,142,131,2368,251772,3430187,576150
ELPI,665,-0.7462686567164178%,670,670,670,655,251,3561,235785,6333739
MCAS,262,-0.7575757575757576%,264,266,272,256,189,5846,155281,227399
WBSA,650,-0.7633587786259541%,655,655,660,635,2334,82979,5360164,5638750
MAPA,645,-0.7692307692307693%,650,660,670,645,1477,93876,6163669,18385080
EMTK,492,-0.8064516129032258%,496,496,500,492,2683,217664,10732645,30221814
CASS,1835,-0.8108108108108109%,1850,1850,1850,1835,213,1179,216540,3829553
IATA,122,-0.8130081300813009%,123,124,127,120,10135,3749843,46120875,3815651
SATU,240,-0.8264462809917356%,242,242,242,236,54,776,18519,330000
STAA,1195,-0.8298755186721992%,1205,1210,1210,1175,304,23206,2767222,13029530
UNIQ,119,-0.8333333333333334%,120,123,123,118,240,11591,138759,373539
KEJU,595,-0.8333333333333334%,600,595,610,590,51,747,44794,3346875
SRTG,1785,-0.8333333333333334%,1800,1805,1805,1770,911,13294,2376311,24213230
PTPW,1170,-0.847457627118644%,1180,1175,1175,1170,29,156,18324,1027479
BACA,117,-0.847457627118644%,118,118,120,116,136,14895,174667,2311159
YULE,3470,-0.8571428571428572%,3500,3500,3500,3470,4,151,52823,6193950
AISA,115,-0.8620689655172413%,116,117,117,115,221,9930,114792,1070857
VERN,226,-0.8771929824561403%,228,224,228,222,2933,72011,1612996,1077036
ENAK,226,-0.8771929824561403%,228,236,236,222,181,3534,80221,489667
TAPG,2230,-0.8888888888888888%,2250,2250,2250,2180,3403,123103,27194612,44271164
BDMN,4430,-0.8948545861297539%,4470,4400,4470,4370,1093,16344,7213003,42863871
PNLF,220,-0.9009009009009009%,222,222,226,220,399,139884,3107417,7044856
ARKO,4380,-0.904977375565611%,4420,4420,4470,4310,1106,21974,9568753,12826808
LINK,1640,-0.906344410876133%,1655,1655,1765,1620,97,328,55042,4695641
MYOH,1075,-0.9216589861751152%,1085,1090,1090,1060,105,1122,120349,2371786
SKLT,212,-0.9345794392523363%,214,218,218,208,49,491,10347,1464370
ADMR,1580,-0.9404388714733543%,1595,1600,1605,1575,4391,166046,26350082,64594084
MTLA,525,-0.9433962264150944%,530,525,525,515,18,308,15925,4018941
ASGR,2100,-0.9433962264150944%,2120,2110,2180,2090,1162,10908,2324338,2832439
BTPS,1045,-0.9478672985781991%,1055,1055,1055,1030,896,16881,1749146,7969863
BJTM,520,-0.9523809523809524%,525,525,525,520,496,27009,1413518,7729978
NOBU,515,-0.9615384615384616%,520,525,525,510,180,8899,457603,3812885
BABY,206,-0.9615384615384616%,208,208,210,202,305,9736,199521,588094
RMKE,408,-0.9708737864077669%,412,414,418,404,2193,468601,19183681,8925000
PMUI,102,-0.9708737864077669%,103,102,107,100,939,38854,404175,591600
AMMN,5050,-0.9803921568627451%,5100,5100,5125,4970,29788,778652,393033654,366216999
APEX,200,-0.9900990099009901%,202,202,204,197,1245,159375,3180696,709293
IRSX,400,-0.9900990099009901%,404,410,416,396,2008,255627,10393808,2478019
CARE,398,-0.9950248756218906%,402,402,402,394,186,4530,180267,13233500
WOOD,198,-1%,200,200,202,196,364,20524,407527,1274625
BSSR,4900,-1.0101010101010102%,4950,4950,4950,4900,784,5853,2877800,12820850
JSPT,1470,-1.0101010101010102%,1485,1485,1500,1415,67,567,82106,3408542
DMAS,192,-1.0309278350515463%,194,195,195,191,6069,981705,18937079,9254037
BUKK,950,-1.0416666666666665%,960,960,960,900,99,1309,121368,2508429
ALDO,945,-1.0471204188481675%,955,955,955,940,33,1425,134498,2552174
KOKA,189,-1.0471204188481675%,191,193,197,188,1888,128068,2449430,540792
YELO,94,-1.0526315789473684%,95,95,97,93,9732,426880,4054519,179801
KAQI,93,-1.0638297872340425%,94,94,95,92,923,172690,1610340,193049
INCO,4640,-1.0660980810234542%,4690,4700,4710,4630,5875,120174,56070986,48904600
BOLA,184,-1.0752688172043012%,186,186,190,182,132,5435,101023,1104000
BNBR,92,-1.0752688172043012%,93,93,96,91,12954,5197917,48400992,24226974
MLBI,6800,-1.090909090909091%,6875,6900,6900,6800,25,101,69098,14327600
JAST,90,-1.098901098901099%,91,91,93,87,1401,175401,1571750,97432
BBSS,89,-1.1111111111111112%,90,90,90,87,574,43625,386017,427201
ERTX,178,-1.1111111111111112%,180,181,182,176,112,2343,41730,229004
KOBX,177,-1.1173184357541899%,179,179,182,177,226,12701,227167,402233
UNTR,26100,-1.1363636363636365%,26400,26400,26500,26050,5337,30851,80936648,97356527
AVIA,346,-1.1428571428571428%,350,350,356,344,1195,89591,3109421,21435930
ADRO,2590,-1.1450381679389312%,2620,2620,2640,2580,10748,267111,69666786,74593280
SMGA,86,-1.1494252873563218%,87,86,88,85,411,52210,448234,752500
BRIS,1710,-1.1560693641618496%,1730,1730,1735,1700,4615,122626,20947965,78092071
SPMA,169,-1.1695906432748537%,171,171,172,169,77,2357,40105,900839
SMBR,169,-1.1695906432748537%,171,175,175,168,450,27470,464612,1678598
MPXL,169,-1.1695906432748537%,171,173,173,166,184,4924,82633,338002
LSIP,1685,-1.1730205278592376%,1705,1720,1720,1685,2811,67301,11430211,11491639
RMKO,336,-1.1764705882352942%,340,342,352,330,984,46894,1580122,529778
PKPK,4200,-1.1764705882352942%,4250,4250,4330,4160,429,7231,3040237,5040000
KLAS,82,-1.2048192771084338%,83,83,86,81,534,63276,526512,298842
NASI,161,-1.2269938650306749%,163,164,166,160,406,66606,1075904,129991
SHID,790,-1.25%,800,795,795,735,119,1093,84062,884268
RICY,78,-1.2658227848101267%,79,78,80,78,143,11535,90252,50054
TKIM,7800,-1.2658227848101267%,7900,7875,7900,7700,813,12058,9364393,24283144
CPIN,3090,-1.2779552715654952%,3130,3130,3150,3080,7316,337376,104922307,50669820
PGAS,1530,-1.2903225806451613%,1550,1550,1555,1525,5216,254705,39170300,37089508
ALII,765,-1.2903225806451613%,775,775,775,750,163,5529,421764,12106737
EMAS,7600,-1.2987012987012987%,7700,7775,7825,7600,7613,155606,119116455,111958382
MLPT,1135,-1.3043478260869565%,1150,1150,1175,1125,706,9546,1096179,53203125
VKTR,755,-1.3071895424836601%,765,775,795,750,8290,573798,44381071,33031250
AKRA,1490,-1.3245033112582782%,1510,1505,1510,1465,3230,138762,20621347,29909477
PANI,5500,-1.345291479820628%,5575,5575,5575,5475,1968,43110,23734380,100042262
NEST,725,-1.3605442176870748%,735,735,735,720,3077,37868,2741477,2981563
JIHD,434,-1.3636363636363635%,440,448,448,422,159,5830,251018,1010804
MSKY,72,-1.36986301369863%,73,74,76,71,1649,280176,2048115,143595
COIN,715,-1.3793103448275863%,725,730,740,705,2453,103178,7425694,10514706
PNIN,715,-1.3793103448275863%,725,725,725,705,133,7948,565134,2908852
ASRM,286,-1.3793103448275863%,290,290,290,286,70,1633,47112,365506
SUPA,498,-1.3861386138613863%,505,505,505,498,993,69526,3478893,16711908
HALO,71,-1.3888888888888888%,72,71,74,71,1205,60414,435312,431590
BIPI,142,-1.3888888888888888%,144,145,147,141,8368,2877862,41439485,9046848
PADI,70,-1.4084507042253522%,71,71,72,70,3344,1258622,8932885,949809
DKHH,70,-1.4084507042253522%,71,71,73,70,626,105163,750039,178522
BAJA,278,-1.4184397163120568%,282,284,296,274,881,48269,1360337,500400
KONI,2040,-1.4492753623188406%,2070,2140,2170,2020,70,173,35402,636480
SGRO,4760,-1.4492753623188406%,4830,4750,4810,4700,28,116,54816,8656641
HEAL,675,-1.4598540145985401%,685,685,690,675,1300,66270,4510341,10372016
SMMT,2680,-1.4705882352941175%,2720,2780,2780,2660,148,2361,634075,9179000
MINA,264,-1.4925373134328357%,268,270,270,262,2235,197777,5246527,2598750
MAIN,660,-1.4925373134328357%,670,670,670,660,385,8921,591874,1477575
CDIA,655,-1.5037593984962405%,665,665,670,650,3726,228560,15074759,81763240
BFIN,980,-1.507537688442211%,995,1005,1010,980,751,115355,11431381,14738596
KDTN,392,-1.507537688442211%,398,400,404,386,372,14213,563915,490009
SMDR,390,-1.5151515151515151%,396,398,404,390,3039,363162,14380622,6386484
MUTU,129,-1.5267175572519083%,131,132,133,125,1740,225328,2892284,445338
MRAT,386,-1.530612244897959%,392,392,392,384,36,440,17005,165208
BBCA,6400,-1.5384615384615385%,6500,6500,6500,6350,19220,956082,614491298,781070717
BSDE,640,-1.5384615384615385%,650,650,655,635,933,66528,4267721,13549674
IOTF,64,-1.5384615384615385%,65,65,66,63,1077,150694,966788,338579
INDS,254,-1.550387596899225%,258,256,262,252,435,13180,337230,1666874
KMTR,252,-1.5625%,256,256,256,250,19,164,4145,2070272
GZCO,188,-1.5706806282722512%,191,192,194,186,1173,82663,1558738,1128000
RATU,4380,-1.5730337078651686%,4450,4470,4480,4370,2127,30154,13342529,11891936
ASRI,125,-1.574803149606299%,127,128,128,125,330,31384,395877,2456176
LIVE,186,-1.5873015873015872%,189,191,192,181,555,34141,634949,854299
FMII,248,-1.5873015873015872%,252,252,252,242,21,863,21078,1587200
BEST,123,-1.6%,125,125,125,123,916,125959,1560756,1186619
TPIA,1835,-1.6085790884718498%,1865,1870,1880,1830,15272,777356,143750728,158748685
SIMP,610,-1.6129032258064515%,620,630,630,610,1063,68213,4207368,9455799
DMND,605,-1.6260162601626018%,615,620,700,605,243,3979,252337,5728357
CTRA,605,-1.6260162601626018%,615,615,620,605,1169,63085,3867139,11214096
ASLI,362,-1.6304347826086956%,368,368,380,350,3796,621540,22641547,2262500
NIRO,180,-1.639344262295082%,183,183,191,177,173,4481,82304,3995797
GTRA,240,-1.639344262295082%,244,244,256,238,145,4864,118517,454650
ASSA,595,-1.6528925619834711%,605,605,610,595,972,66693,4019992,2196227
SOTS,590,-1.6666666666666667%,600,600,600,580,117,1285,75415,590002
ITMA,1470,-1.6722408026755853%,1495,1485,1630,1460,245,1164,176081,1468608
PSSI,352,-1.675977653631285%,358,358,364,352,75,4044,144652,1906806
OKAS,117,-1.680672268907563%,119,120,120,116,300,23375,274423,277694
TRST,464,-1.694915254237288%,472,472,474,458,20,495,22953,1302912
INKP,8675,-1.69971671388102%,8825,8875,8875,8675,2804,38030,33190333,47460777
KRAS,230,-1.7094017094017095%,234,234,234,228,314,14318,331129,4449671
IPOL,115,-1.7094017094017095%,117,117,118,115,97,11278,130826,740989
JSMR,2870,-1.7123287671232876%,2920,2920,2940,2850,1806,39517,11343591,20830090
BRAM,4590,-1.7130620985010707%,4670,4640,4640,4590,5,7,3218,2065762
ENRG,1430,-1.718213058419244%,1455,1460,1475,1415,7417,462380,66947590,37987298
ATIC,456,-1.7241379310344827%,464,462,462,454,45,1862,85347,1319756
PSAB,570,-1.7241379310344827%,580,580,585,565,6011,767402,44009533,15082200
PSAT,855,-1.7241379310344827%,870,875,890,850,41,333,28876,1267412
NPGF,56,-1.7543859649122806%,57,57,58,56,264,54778,311504,181453
VAST,111,-1.7699115044247788%,113,114,114,111,284,21058,235448,339187
MBMA,496,-1.782178217821782%,505,505,510,496,7549,643500,32178658,53565728
PAMG,55,-1.7857142857142856%,56,56,56,55,278,21912,120798,171875
INDY,2740,-1.7921146953405016%,2790,2790,2810,2740,3252,103722,28682455,14275926
ASII,4890,-1.8072289156626504%,4980,4980,4980,4890,8213,300018,147544873,197964575
NRCA,540,-1.8181818181818181%,550,555,555,540,450,19495,1067482,1347980
ITIC,216,-1.8181818181818181%,220,220,224,214,297,3127,68072,203196
GJTL,1340,-1.8315018315018317%,1365,1365,1370,1335,536,26166,3528967,4669632
TOBA,535,-1.834862385321101%,545,550,550,530,1059,57431,3090699,4450939
OILS,320,-1.8404907975460123%,326,326,330,316,1477,86302,2780627,145298
STTP,9300,-1.8469656992084433%,9475,9625,9625,9300,6,8,7505,12183000
EPAC,53,-1.8518518518518516%,54,54,54,50,2476,692139,3583432,175080
RISE,795,-1.8518518518518516%,810,810,815,785,280,7081,567678,12877887
RANC,530,-1.8518518518518516%,540,540,550,525,36,154,8179,829178
RAJA,785,-1.875%,800,805,810,785,5047,272803,21677752,16591299
BALI,1305,-1.8796992481203008%,1330,1325,1325,1305,16,132,17324,5134643
BULL,416,-1.8867924528301887%,424,426,428,416,10416,1965585,82854414,6445686
LTLS,1030,-1.9047619047619049%,1050,1050,1080,1005,251,2748,283999,1606800
BBKP,51,-1.9230769230769231%,52,51,52,51,434,276548,1418548,9476814
RUIS,202,-1.9417475728155338%,206,206,210,202,158,13471,275824,155540
PTBA,3020,-1.948051948051948%,3080,3080,3090,3020,7221,223386,67872378,34792391
PTPP,198,-1.9801980198019802%,202,204,204,196,632,34171,675811,1227580
SCMA,195,-2.0100502512562812%,199,199,200,195,1935,257072,5054834,12395117
RLCO,4300,-2.050113895216401%,4390,4400,4400,4300,585,3091,1336495,13437500
PADA,191,-2.051282051282051%,195,196,197,190,1122,102544,1975220,601650
BRPT,1620,-2.1148036253776437%,1655,1655,1675,1620,9657,377403,61935812,151870493
CUAN,920,-2.127659574468085%,940,940,950,915,17613,1749066,162296366,103425388
ARGO,1145,-2.1367521367521367%,1170,1170,1180,1145,190,1572,184589,3634618
SRAJ,13700,-2.142857142857143%,14000,13750,13750,13700,9,10,13728,167673752
IKPM,180,-2.1739130434782608%,184,187,187,180,193,1488,27085,303239
HRUM,900,-2.1739130434782608%,920,920,925,900,1460,64158,5822482,12166290
BMRI,4340,-2.2522522522522523%,4440,4440,4450,4330,28770,1283146,558864134,401016000
BBRI,3320,-2.3529411764705883%,3400,3400,3400,3320,33382,1580427,527658272,498144126
UCID,498,-2.3529411764705883%,510,515,520,498,353,38493,1932383,2069973
PTRO,5175,-2.358490566037736%,5300,5350,5400,5150,8422,191499,100731888,52195309
BBYB,248,-2.3622047244094486%,254,254,256,246,1175,171274,4258239,3277810
DOID,244,-2.4%,250,250,252,244,457,20831,511893,1866846
NATO,1010,-2.4154589371980677%,1035,1015,1055,1010,130,1612,165693,8081123
EKAD,402,-2.4271844660194173%,412,412,414,398,1092,41136,1659225,1404538
MDKA,2810,-2.430555555555556%,2880,2880,2900,2810,9629,239122,68072242,68769084
GWSA,159,-2.4539877300613497%,163,163,163,157,199,4502,71508,1240321
DEWA,396,-2.4630541871921183%,406,406,410,392,18619,3234264,129250566,16112224
BBTN,1185,-2.4691358024691357%,1215,1215,1215,1185,2087,79551,9481382,16464508
SAMF,310,-2.515723270440252%,318,318,322,292,113,1436,44946,3177500
SMKL,153,-2.547770700636943%,157,157,157,152,54,1791,27412,522967
NSSS,765,-2.547770700636943%,785,790,790,765,783,24040,1860270,18208200
NICL,458,-2.553191489361702%,470,466,468,456,2071,387677,17904800,4871125
MBTO,151,-2.5806451612903225%,155,154,157,150,725,71341,1088704,161570
FILM,755,-2.5806451612903225%,775,775,780,755,2451,94134,7195104,8220113
POLA,75,-2.5974025974025974%,77,81,82,74,2219,308456,2363272,251331
PRDL,224,-2.608695652173913%,230,230,232,222,2104,70962,1603635,390410
SSTM,436,-2.6785714285714284%,448,436,444,430,115,546,23687,510516
MIKA,1810,-2.6881720430107525%,1860,1855,1855,1780,1139,16200,2943113,25172542
LEAD,107,-2.727272727272727%,110,111,112,107,810,245612,2674576,620559
RGAS,106,-2.7522935779816518%,109,109,110,104,2324,185366,1977282,154679
BUKA,104,-2.803738317757009%,107,107,108,104,2051,929457,9873542,10729377
BLES,206,-2.8301886792452833%,212,212,214,206,523,86850,1812307,1831383
PANR,412,-2.8301886792452833%,424,420,426,412,86,1030,42767,571650
GPRA,103,-2.8301886792452833%,106,106,106,103,901,346700,3629939,440495
WIIM,1525,-2.8662420382165608%,1570,1570,1570,1470,1533,45724,6899786,3202307
SINI,13350,-2.909090909090909%,13750,13975,13975,13350,4004,53166,72188015,16053375
DGNS,262,-2.9629629629629632%,270,272,276,256,181,17224,456656,360250
DKFT,650,-2.9850746268656714%,670,670,670,650,964,50773,3354879,3664860
INET,322,-3.0120481927710845%,332,332,334,320,13590,2142041,69914675,7205637
BCIC,128,-3.0303030303030303%,132,132,132,128,72,2125,27358,2294537
DSNG,1600,-3.0303030303030303%,1650,1650,1650,1580,817,15694,2511219,16959748
MITI,256,-3.0303030303030303%,264,264,264,246,2818,83359,2096920,960135
ARTO,950,-3.061224489795918%,980,980,985,940,4606,164321,15686277,13036630
BBNI,3750,-3.10077519379845%,3870,3870,3870,3740,11321,392380,147932188,138466274
BWPT,123,-3.149606299212598%,127,127,128,123,4018,1112128,13906148,3877611
ICBP,6900,-3.1578947368421053%,7125,7150,7150,6850,6895,101181,70366435,80467165
TIFA,306,-3.1645569620253164%,316,316,380,306,343,4442,147971,1086977
DAYA,1050,-3.225806451612903%,1085,1095,1095,1035,15,44,4593,2541574
LPKR,59,-3.278688524590164%,61,61,61,59,2497,1723018,10344648,4182983
TRIN,404,-3.349282296650718%,418,420,422,404,2981,277557,11359419,1838789
WOMF,278,-3.4722222222222223%,288,288,288,276,109,1959,54620,967852
POLU,15800,-3.5114503816793894%,16375,16350,16375,15800,33,51,81635,11850000
RONY,1330,-3.6231884057971016%,1380,1390,1390,1320,26,71,9575,1662500
KIJA,185,-3.6458333333333335%,192,192,194,185,7740,1166758,21932810,3852604
WIRG,79,-3.6585365853658534%,82,83,84,77,9426,3127892,25355478,943151
AKSI,356,-3.783783783783784%,370,370,386,340,975,23961,873926,256320
HYGN,188,-4.081632653061225%,196,196,197,187,320,27671,533493,474700
SMGR,1585,-4.229607250755287%,1655,1670,1680,1585,6266,252548,40727294,10701191
HATM,560,-4.273504273504273%,585,575,575,550,2673,224039,12615877,5219200
ELIT,260,-4.411764705882353%,272,272,276,252,2180,200947,5283150,528227
MASB,3190,-4.491017964071856%,3340,3230,3270,3100,44,78,24621,4426882
UANG,3370,-4.53257790368272%,3530,3590,3590,3350,465,3013,1037416,4077700
ESSA,620,-4.615384615384616%,650,650,655,615,11024,1064904,66522136,10680725
CBRE,705,-4.72972972972973%,740,745,750,705,2202,95545,6878401,3199338
OASA,282,-4.72972972972973%,296,296,298,282,1520,106181,3044478,1789916
JATI,118,-4.838709677419355%,124,125,125,116,2632,453855,5449566,384977
SSMS,1075,-4.867256637168142%,1130,1140,1145,1060,1455,98830,10889715,10239375
PTPS,156,-4.878048780487805%,164,164,164,152,1438,77282,1208301,338132
POWR,970,-4.901960784313726%,1020,1020,1025,965,2775,128524,12697290,15604541
CASA,1810,-5.483028720626632%,1915,1850,1915,1805,39,140,25549,98602048
POLI,845,-5.58659217877095%,895,885,990,835,149,955,84285,1698895
IMPC,1625,-5.797101449275362%,1725,1725,1745,1625,4531,213734,35642472,89223875
GGRM,17875,-5.921052631578947%,19000,18975,19025,17575,4191,25159,45371788,34393073
KPIG,76,-6.172839506172839%,81,81,83,76,11028,4802374,38229549,8155776
GMTD,1240,-7.116104868913857%,1335,1465,1465,1240,117,519,70006,1259071
BYAN,10200,-8.108108108108109%,11100,10925,11000,10075,5091,24416,25457498,340000017
HMSP,660,-8.333333333333332%,720,730,730,655,9358,1339675,89838191,76769931
TCPI,1675,-9.214092140921409%,1845,1845,1845,1675,3942,47655,8229971,8375000
FORU,4220,-9.247311827956988%,4650,5175,5500,4150,10186,121154,56711300,1963245
FOLK,268,-9.45945945945946%,296,298,300,252,11074,777984,21303165,1096484
BMSR,362,-9.5%,400,400,404,352,759,14363,546182,419630
